Peptide,condition,0min_1,0min_2,0min_3,0min_4,12min_1,12min_2,12min_3,12min_4,18min_1,18min_2,18min_3,18min_4,24min_1,24min_2,24min_3,24min_4,30min_1,30min_2,30min_3,30min_4,36min_1,36min_2,36min_3,36min_4,42min_1,42min_2,42min_3,42min_4,48min_1,48min_2,48min_3,48min_4,54min_1,54min_2,54min_3,54min_4,60min_1,60min_2,60min_3,60min_4,6min_1,6min_2,6min_3,6min_4
Glyma.04G121100.1_S316_1,Control,23.27283062,22.82896879,23.05107187,23.25108066,22.7764601,22.85723763,23.4571669,23.37824618,22.48760903,22.98396131,23.65369162,23.9182237,22.67108856,22.60068853,23.10184509,23.27813733,22.89006202,23.16355301,22.97940491,23.25366781,22.71413864,22.90060204,22.84021093,23.08193493,23.02141538,22.51014358,23.08241881,22.93186139,23.12594212,22.92726086,23.1904612,22.86139528,23.3996278,22.56990483,23.30930776,23.21072662,22.88250653,22.84299405,23.20271979,23.08042653,23.05156332,23.07176956,23.29509468,23.32209511
Glyma.04G122400.1_S319_1,Control,26.46450667,26.55119494,26.52968668,26.55039388,25.85299785,27.00067178,26.1050336,25.74172084,0,26.5345809,26.95326978,26.20288951,26.37456526,25.51410646,25.20941357,25.97703204,26.72448066,26.246476,25.5575325,26.85415245,26.63838719,26.6367337,25.87279568,26.736319,26.75531243,26.82484547,25.11986961,26.86641887,26.37304848,27.02703083,26.40920812,26.63248666,26.49880846,26.59752159,25.79720437,26.7023672,26.52255981,26.46600263,26.29632254,27.13790402,26.80494367,26.65159099,26.79109373,25.98283781
Glyma.04G156200.1_S1621_1,Control,25.51204995,27.59143228,27.93590734,27.36226095,27.32691287,27.70120165,27.72064857,27.46730497,26.97715544,27.51853693,27.20048678,27.61964393,27.39309577,27.1855464,27.95993561,27.64660425,27.32443258,27.62259464,26.85048414,27.26547457,27.85823125,29.20111293,28.60922508,28.27683516,28.18091424,28.5098226,28.13973805,27.64234943,25.94686643,28.08489248,28.23352339,27.69705502,27.85590642,28.10787043,28.61826105,27.9397012,28.08301856,28.52943756,28.82401005,28.34465813,27.08791219,26.93770853,27.21234681,27.2339424
Glyma.04G162600.1_S385_1,Control,22.10296078,21.78088265,20.71389568,21.77145541,21.98350942,21.47284488,20.40132882,0,21.73163084,21.74325821,20.52079581,0,22.39721723,21.42854162,21.21454596,21.02891435,22.13754098,21.01828993,22.43502327,0,21.8270717,21.49512022,20.68025323,21.37988982,21.73940583,21.16292613,20.04728205,21.58704846,22.21568157,21.36249062,0,21.67109351,21.42826934,21.51384585,20.6276053,21.34414815,22.01723602,21.73895251,20.89825394,0,22.08102975,21.18902995,20.82211545,21.62256756
Glyma.04G163400.1_S206_1,Control,23.93720001,24.06718537,22.56274646,0,23.33009589,23.27770172,22.87294194,0,23.31682547,23.7115983,22.75502269,0,23.49965659,23.97378312,22.6951436,0,23.88482924,23.08245356,22.36936859,0,23.61093854,23.36350318,22.93132435,0,23.54623439,23.19142925,22.94858816,0,23.80025793,23.90705417,22.34187549,0,23.49959253,24.13383893,22.39234691,0,23.47720974,23.92082413,22.91219933,0,23.81443023,23.29626022,22.96370813,0
Glyma.04G176500.1_S419_1,Control,24.40581755,22.83910981,22.63393954,23.64139277,23.98618989,23.19058945,22.40499001,23.63162379,23.51169711,23.31557203,22.53853853,24.04302053,24.34788376,23.31406953,22.82078395,23.86952441,24.35821184,23.61208014,23.75600019,23.53122979,23.71615218,23.24866428,22.82160123,23.78878301,23.66074442,23.29613359,0,23.68180002,23.54045803,23.29160496,0,23.70989738,23.47823799,23.44646502,22.54443815,23.11632745,23.89918026,23.1899012,22.61120912,23.18713773,24.15452549,23.14089643,22.58005439,23.64609619
Glyma.04G185000.1_S831_1,Control,23.79741862,24.88078361,25.39514617,0,23.88430248,24.56881653,25.45073501,0,23.86027497,24.82416407,24.91895381,0,23.72680646,23.26644849,24.34660616,0,23.698891,23.73150948,24.40536259,0,23.53646595,24.71166408,24.64980449,0,23.8540504,24.44415891,24.60994015,0,23.67365447,24.3287996,25.003281,0,23.94839044,24.01285731,25.2014166,0,24.22642786,25.07887582,24.62204185,0,23.99681737,24.31233193,25.17830511,0
Glyma.04G186400.1_S3_1,Control,25.41609243,25.46211672,25.47398275,0,24.83025318,25.20360441,25.48940177,0,25.51075385,25.15623583,25.72075381,0,24.85595999,25.90034516,25.27539363,0,24.76670447,25.12705029,23.97544679,0,25.14259741,25.36923795,25.7333126,0,24.71713155,25.30012809,25.83070473,0,25.45680276,25.33791428,24.96755735,0,25.39538559,25.76192545,25.46721725,0,25.09088781,25.82927778,25.6425095,0,24.54916124,25.49344359,25.69212224,0
Glyma.04G191500.1_S106_1,Control,27.31853678,27.97385626,28.23526786,28.23048715,27.32220056,27.6556422,27.79644368,29.23603994,28.28909893,27.37326276,28.02305886,28.94749732,27.80810007,28.31046167,28.25412212,28.33826146,27.7719105,27.01255917,25.66290665,28.16124738,28.33808288,28.08130148,28.99848236,28.52679569,27.07727611,27.63917825,28.08309617,27.89661508,27.78521827,27.86958416,28.10702169,28.00219585,27.88167677,28.63240747,28.614576,27.89939802,27.78951839,27.18399859,28.46895094,28.32596021,27.78229094,28.21415857,28.93405168,28.3588665
Glyma.04G210100.1_S32_1,Control,24.54498917,24.27070142,24.731379,23.73246357,24.22329385,24.11329739,24.46428661,24.0085866,23.37630304,23.78800721,24.94845306,24.52132667,24.60216634,24.32612407,24.21547396,24.03544966,24.42078785,24.31638738,24.304882,23.85382574,24.03854011,24.46071162,23.93998785,23.82963728,24.06627565,24.71535004,24.6064993,23.8046521,24.32517676,24.26231879,23.98121514,24.2066892,24.84145781,24.72694581,23.0801103,24.19770524,24.23189203,24.60539859,23.8090814,24.13620275,24.53526592,24.14732497,24.84945253,24.5461466
Glyma.04G217100.1_S146_1,Control,24.97133996,24.96959135,24.19621669,25.04040216,24.76487808,24.60942338,24.37434484,24.90077342,24.40046706,25.64395111,24.25374146,25.30594275,25.25710227,24.86600134,24.63713108,24.18181752,25.39986489,24.75019512,25.46385342,24.56705994,24.7249642,25.58969976,25.11702502,23.74569475,24.79631808,24.84516848,23.95065428,24.44800019,25.04195371,24.93941517,24.70510445,24.00760575,24.85118127,24.43143681,24.21746871,23.50489116,25.16745535,25.84811033,24.9610402,24.60305424,24.62048261,24.88925052,24.41724579,23.48894064
Glyma.04G229000.1_S100_1,Control,28.19627118,29.43648393,30.33261704,0,28.13386241,29.89962981,30.84380674,0,31.32345805,29.74456781,29.98751744,0,28.79358289,30.14451969,29.42639129,0,29.00326693,29.44187983,29.74300756,0,29.64496092,28.66466687,29.64740917,0,29.57995224,29.88599724,31.19408535,0,29.02637068,29.86162254,29.48240029,0,28.93203991,29.97861604,29.80611065,0,28.37380172,29.04082064,30.26526752,0,28.42098918,30.45383534,30.89320984,0
Glyma.04G236500.1_S494_1,Control,23.30393262,23.71825406,0,23.41635787,23.48688403,23.78299858,24.13004142,23.43068539,22.96842732,23.87625302,24.52576657,23.29581063,23.58079817,23.05297063,0,22.57634291,23.06249748,24.28536048,23.79124694,23.26533573,23.00652088,23.83972698,23.53531764,0,23.71227153,23.50155441,23.4973106,22.43252896,23.21844101,23.6615912,23.16714698,22.35787234,23.94712805,23.20419188,23.38287643,22.65318592,23.51848058,23.79091742,23.64555166,23.46886592,23.47077988,23.48420299,23.75224943,22.83135534
Glyma.05G033500.1_S484_1,Control,22.29530592,25.40276919,25.27580907,22.75982883,24.56253587,24.77770791,25.43845308,25.22558484,23.64664697,24.92429985,25.09555132,24.54581777,23.65134631,25.79445654,24.70891411,26.16173659,22.02698444,24.53477593,23.8020239,25.08760324,24.40680771,24.92966015,25.59324099,25.53685721,24.07364523,24.92658375,24.9816608,24.31681965,0,25.23990586,25.20611314,24.97550761,24.3600429,25.63976048,25.71004492,24.87160982,24.88708295,25.23474847,25.48193881,24.84612196,23.11354045,24.46660349,25.19104224,25.12535544
Glyma.05G049200.1_S292_1,Control,26.3939483,26.58328557,25.6626115,26.0322008,0,25.91381494,25.61204604,18.66184339,26.35809676,26.45424744,25.61523056,0,26.48844268,26.30253786,26.01234796,26.0775979,26.54615626,25.84302577,26.40212865,26.02266433,26.25417621,26.00261349,25.7417911,25.85977734,26.08513915,26.08242029,25.59432315,26.02031883,26.32109324,27.02449415,25.56251209,26.08938002,0,26.8482719,25.16377225,25.78534565,25.93780155,26.66463933,25.83897565,19.92229869,26.07482305,25.84011628,25.93834281,26.00911268
Glyma.05G049200.1_S320_1,Control,27.06466885,27.23277,27.61428359,27.17103436,26.8266903,27.46350874,27.58650133,27.11056477,27.15958714,26.8864958,27.42268554,27.03697139,27.15174955,26.83392546,26.68150395,26.38192777,27.33010571,26.69033077,25.91550053,27.3519539,26.58084774,26.8897232,27.167175,27.39708343,27.28452375,27.49297635,26.76260854,26.89479822,27.23634865,27.46236811,27.09073863,27.08299574,27.30468716,27.45341477,27.07822789,26.82543213,27.24358736,27.39987419,26.68626126,27.09237455,27.17573397,27.22016059,27.29573732,26.23880466
Glyma.05G054700.1_T31_1,Control,23.59803502,25.30717917,25.89667205,0,23.92867343,25.3732211,25.36395354,0,24.5536853,25.23064749,25.35812673,0,23.99953928,25.23996227,25.63616639,0,23.69533197,24.85528379,24.59832991,0,24.02844746,25.86478142,26.16132725,0,23.98272115,25.11272075,25.59932136,0,23.95092653,24.81555968,25.8602681,0,24.33588358,25.08066406,25.85807887,0,24.87585215,25.47384783,25.91171465,0,23.76932607,25.19454857,25.65967266,0
Glyma.05G070300.1_S158_1,Control,24.31547425,25.37360831,25.36905274,24.48338628,24.90986117,25.54713374,25.23055491,24.92513377,24.64757006,25.62795346,25.73180067,25.33038018,24.63948194,25.50414704,25.24698049,24.45942236,24.41993687,26.29279302,26.3948142,24.68014891,24.51212873,25.89647983,25.29155426,24.59859582,24.13885406,25.4965123,25.41664993,24.58550982,24.14735342,25.19610414,25.55294389,24.23131106,23.98269588,24.79529708,25.28589216,23.72253458,24.93869404,25.57188294,25.19684048,25.25482839,24.16896045,25.54236454,25.2276349,0
Glyma.05G073300.1_S516_1,Control,23.19990182,23.21148684,22.96350036,23.41714095,23.20997503,22.65050294,23.05384526,23.14671031,23.01200093,22.73882039,22.90187943,23.50743028,23.09522207,22.79901369,22.83751415,23.26901834,22.93399922,23.07070445,22.53998449,22.96638002,22.99827082,22.87862062,23.33513198,23.41367451,22.94251049,23.05226398,23.01187212,23.00256187,23.04506589,22.52461,22.95409929,23.26856694,22.39545679,23.02899686,23.28525935,23.17348677,23.08872942,22.64536058,22.83060423,23.18228639,23.09084507,22.64535057,22.74936649,23.3988616
Glyma.05G077100.1_S45_2,Control,24.0524684,23.90347812,23.9202077,24.29457676,24.39841153,24.41633908,24.41973955,24.18626373,23.76382789,24.37898617,25.13583332,24.39610869,24.09262361,24.28489331,25.08731985,24.68789806,24.47053849,24.13386445,25.14246771,25.21627585,25.21066649,25.76293177,25.35391197,25.70005632,24.97438185,24.94351106,25.41749722,25.41580816,24.87386483,24.3906375,25.45949325,25.01646468,24.48739686,24.77746711,26.00937035,25.50326549,24.86447799,23.83636646,25.6908213,25.5374066,24.16783734,24.19277386,24.82437384,24.35715016
Glyma.05G077100.1_T43_2,Control,24.0524684,23.90347812,23.9202077,24.29457676,24.39841153,24.41633908,24.41973955,24.18626373,23.76382789,24.37898617,25.13583332,24.39610869,24.09262361,24.28489331,25.08731985,24.68789806,24.47053849,24.13386445,25.14246771,25.21627585,25.21066649,25.76293177,25.35391197,25.70005632,24.97438185,24.94351106,25.41749722,25.41580816,24.87386483,24.3906375,25.45949325,25.01646468,24.48739686,24.77746711,26.00937035,25.50326549,24.86447799,23.83636646,25.6908213,25.5374066,24.16783734,24.19277386,24.82437384,24.35715016
Glyma.05G101700.1_S40_1,Control,26.1159942,26.95653447,26.79820088,25.72770834,25.57994568,26.80030456,27.64559241,26.32393127,25.5467254,27.10206358,27.93700047,27.16512246,26.03401035,27.12361055,26.70375405,25.77718572,25.42581258,26.5265787,26.09669278,25.82760528,25.82177843,26.77380112,26.78914416,25.52374897,26.20617603,26.32925368,27.57531196,26.8404808,26.71239723,26.92343754,27.46735554,27.6549608,26.85245262,26.58457486,27.63446141,26.67576903,26.849184,27.83066785,26.94396995,27.05439746,26.04211838,26.69237254,27.78708743,26.33884287
Glyma.05G139400.1_T89_1,Control,23.23263613,21.63190299,22.07292285,23.5558668,22.93184037,22.20127598,22.74206646,23.97379785,0,20.43323937,22.37743451,24.42338187,22.74417529,23.21527365,21.67905345,23.74885305,23.30912914,0,23.50949327,24.00803199,23.86032991,21.65165463,21.7757316,24.06348028,23.46143224,0,21.63737384,20.05217408,23.56950834,22.78640488,21.59598304,22.91878752,22.31924107,23.26296916,21.48195359,23.45597857,19.95208838,0,22.11692936,23.15942857,23.1214076,24.06779445,21.97265226,23.99061118
Glyma.05G157300.1_T349_1,Control,27.47676966,27.44407377,0,27.40666767,27.29550846,26.67949428,0,26.97704425,26.90302538,26.31996566,0,26.66947465,26.86379252,26.76238218,0,26.79820388,26.57638435,24.57632182,0,27.21814216,27.0028731,26.76924254,0,27.66937532,27.16864995,27.17623337,0,27.17554403,27.11363462,27.01708246,0,27.12816706,27.14054,28.30009012,0,27.37275557,26.63700864,26.23111927,0,27.38127932,27.11727624,27.14929626,0,27.48597642
Glyma.05G168100.1_S348_1,Control,24.38431402,23.61112752,23.74487745,23.76861332,23.12371351,23.94901149,23.61462959,22.92395083,0,23.46948212,23.71595731,22.98629161,23.62763208,22.49961431,24.05050189,22.41841002,23.33442877,23.57221782,23.02085713,23.67047013,20.8224061,23.36410791,23.86554014,23.64236581,23.56966789,23.95959988,23.71486124,23.51874467,24.17414832,23.2324258,24.04220302,23.42397813,24.1849766,22.48605527,24.40190158,23.32006083,23.7102651,23.33725559,23.14538343,23.56836998,24.39597105,23.4775777,23.22820357,23.1078424
Glyma.05G174300.1_S115_1,Control,28.02141508,29.10727554,29.15556502,0,27.7011407,29.19536863,29.59882061,0,30.64354742,29.32676349,29.27987384,0,28.46464127,28.92210418,29.31244835,0,28.68138322,29.04422035,28.38286782,0,29.60913056,27.75206654,29.15716795,0,29.8364847,28.7572122,30.19850337,0,29.08858453,28.87242883,28.20860477,0,29.11007747,29.27530054,29.17601205,0,28.36746361,27.98532835,29.77151726,0,28.38759175,29.67051061,29.30308944,0
Glyma.05G187700.1_S4_1,Control,26.14541313,27.04125008,27.45356157,0,26.62742468,26.76080191,28.34910591,0,24.66162016,26.5250042,27.70847836,0,26.68971028,27.15859967,25.71928271,0,27.08968085,27.10504179,25.06119002,0,26.76370475,27.36012208,26.7132287,0,27.52534219,27.6706414,25.54244725,0,26.57403308,27.31202396,26.56064569,0,27.66442514,27.09924476,27.30416307,0,27.82101267,27.45795436,27.13741854,0,26.7464668,26.23364945,27.97553045,0
Glyma.05G199100.1_S975_1,Control,23.45624877,25.5310059,25.69330545,24.44477342,24.43059913,26.05374076,25.96110598,24.19525672,25.76761142,26.27429507,26.23925538,24.55044161,24.4019508,25.65223365,25.66970257,24.04983046,24.09541729,26.63584281,26.18953214,24.58548542,24.59988127,24.45632272,25.34543751,24.24122438,24.82900698,25.8103969,26.70614079,25.4667606,23.96196353,25.58922324,25.45334116,24.66888013,24.30932388,25.41162921,25.64050444,24.91105191,24.18602662,24.91135251,26.16179839,25.15070351,23.97166192,26.44657501,25.84477605,24.7802429
Glyma.05G218400.1_S103_1,Control,26.52333758,25.84205423,26.39405354,26.38640838,26.04431191,26.05402314,25.53597415,26.45478023,26.0192368,25.8156562,25.31046902,26.3051362,25.97945773,26.02989709,26.1188491,26.43533899,25.92052485,25.38309925,25.75242769,25.90213381,26.02807123,25.54426369,26.00670775,26.56422881,26.30077819,25.89985622,25.52793377,25.97929265,26.45435064,25.86066084,26.60077801,26.3049267,26.82856914,25.77810637,26.23973765,26.08571725,26.94913533,26.18420716,26.09816762,26.39974476,25.79146421,25.35681686,25.50889929,25.85620777
Glyma.05G220300.1_S1075_1,Control,26.67625223,27.17034136,27.41855587,27.19971006,27.0374817,27.1978146,27.27537961,27.39126676,27.19961604,26.89125391,27.46912053,27.2035483,26.9255185,27.22799951,26.89231231,27.36335929,26.71517468,26.28260885,26.15007227,27.0057578,26.91442963,27.10775906,27.18217829,27.46895695,27.42968364,27.10990861,27.67288486,26.92311359,27.01708641,27.08467763,27.27652265,27.05425351,26.87870869,27.33152291,27.32343404,27.1281332,26.90598766,27.38770057,27.26652829,27.36824321,26.86758,27.07704381,27.24768659,26.97455106
Glyma.05G237000.1_S124_1,Control,28.54846387,28.61976759,28.98218337,0,28.11881388,28.64932506,29.1452958,0,28.17336906,28.51453349,28.79343458,0,27.46154132,28.70191874,28.57884137,0,28.15555406,27.98376127,27.94216731,0,29.01186554,28.59411517,29.40235181,0,28.93106485,28.65210795,28.83141292,0,29.10092277,28.68417766,29.22414013,0,28.76940809,28.94901267,29.81722553,0,28.72309458,28.48048045,29.42895093,0,28.26457335,28.60899937,29.14970265,0
Glyma.05G243200.1_S295_1,Control,27.79525381,27.20499389,27.38468806,27.64356158,28.03470787,27.32001923,26.98447388,28.07933118,27.86344869,27.51896268,26.96360087,28.47045092,27.83266926,27.29727851,27.61640238,28.17743277,27.70814833,27.52906321,27.78464513,27.64221471,27.98352469,27.03659845,27.12975493,27.79594781,27.68672681,27.08242029,27.48652735,27.22853495,27.96503432,27.2662775,27.63722698,27.70855508,28.20938776,27.55761592,27.13544246,27.73334586,27.91377355,27.28961492,26.96425114,27.68733334,27.55396246,27.49468455,27.17736,27.86657159
Glyma.05G243200.1_S37_1,Control,25.301988,24.24968419,24.89833918,0,25.42797876,24.5662452,24.65142297,0,24.81624362,24.67403123,24.57357785,0,25.21917237,24.48449491,24.92413295,0,25.28266033,24.72965549,25.25413107,0,25.75465469,24.28190061,24.31344445,0,24.99983328,24.87516478,24.46569565,0,25.17529414,24.75736781,24.7912682,0,25.16253198,24.44405015,24.1912134,0,25.39237924,24.67502276,24.78945715,0,24.99956549,24.43563247,24.32248701,0
Glyma.06G008300.1_S1005_1,Control,24.5473319,25.45768994,24.68649522,24.43714287,24.40390289,24.81940009,24.75556091,24.51808104,24.18557541,24.98102513,24.57803649,24.54943511,24.22507878,24.58977252,24.31226306,24.51732696,24.61707937,24.64344372,24.49502904,24.25616375,24.49401125,24.37319871,24.49192867,24.20944971,24.40681131,24.47123879,24.1648745,23.9686287,24.42942458,25.2380266,24.16727359,23.97261606,24.25081329,25.00949875,24.43971305,24.1195002,24.62803199,25.25409347,24.22749272,24.23822896,24.74810784,24.17075438,24.29022989,24.18974904
Glyma.06G037000.1_S31_2,Control,0,0,0,0,21.88901438,0,0,0,0,0,0,0,0,0,0,0,22.62787947,22.40278875,0,21.44403697,21.97856365,0,0,0,21.92626891,0,0,0,22.16314815,0,0,0,0,0,0,0,21.93487521,0,0,0,0,0,0,0
Glyma.06G040600.1_S618_1,Control,22.91425785,25.92852802,25.99890751,24.21971956,24.87366403,24.9724161,26.16507061,24.90266196,24.47827934,25.40132704,25.83984537,25.3040835,24.24731986,25.72907184,25.30844207,24.41110583,24.37411579,25.48612811,24.87428157,24.8245495,25.15195132,25.47312152,25.86197966,25.4643953,24.77443436,25.16958499,25.25635748,24.6489999,22.57850903,25.14107382,25.74207175,24.98103794,24.70052156,25.67620566,26.02526781,25.09466933,24.61256555,25.71396884,25.96260922,25.09911623,24.07126162,25.19412974,25.88154196,24.66195763
Glyma.06G051200.1_S73_1,Control,25.33722953,25.71848296,26.10175583,0,25.81864148,25.66789893,25.6329312,0,26.6920928,25.7953833,26.05907113,0,25.69919499,26.01215128,25.79010479,0,25.31246499,26.02021523,25.716452,0,25.4275615,25.77133368,25.70438437,0,25.17783801,25.94615099,25.74515068,0,25.18738415,25.91482604,25.66079975,0,25.37591121,26.10537054,24.92625651,0,25.37580596,26.25372443,25.45763003,0,25.26371838,25.87953824,25.92555551,0
Glyma.06G054300.1_S74_1,Control,23.22839513,22.58719338,22.16413401,22.67570844,23.25712193,22.54424606,22.1438498,22.68896836,0,22.69380882,22.28316647,23.03998859,23.5083643,22.54915286,22.22948564,23.34067765,23.32370101,23.16121837,23.03268709,22.84207186,22.76878897,22.79716062,22.19953848,22.43792843,22.94510823,22.66000816,21.89378125,22.62836292,23.11174469,22.68853407,22.1396638,22.38507784,22.84526818,22.81061757,21.64145508,22.4807567,22.92628981,22.79154335,21.94173414,22.46500954,23.19602319,22.33161758,22.12598935,23.06617123
